URL,Artist,Album,Date
http://pitchfork.com/news/42386-directors-cut-wiley-numbers-in-action/,"Director's Cut: Wiley: ""Numbers in Action""",Tom Breihan,03.05.2011
http://pitchfork.com/news/42387-5-10-15-20-julian-lynch/,5-10-15-20: Julian Lynch,Larry Fitzmaurice,06.05.2011
http://pitchfork.com/news/42388-watch-peter-hook-perform-the-unreleased-joy-division-song-pictures-in-my-mind/,"Watch Peter Hook Perform the Unreleased Joy Division Song ""Pictures in My Mind""",Larry Fitzmaurice,02.05.2011
http://pitchfork.com/news/42389-pixies-might-make-another-album-one-day/,Pixies Might Make Another Album One Day,Larry Fitzmaurice,02.05.2011
http://pitchfork.com/news/42390-mastodons-brent-hinds-launches-two-new-bands/,Mastodon's Brent Hinds Launches Two New Bands,Tom Breihan,04.05.2011
http://pitchfork.com/news/42391-watch-flaming-lips-cover-kids-with-mgmt/,"Watch Flaming Lips Cover ""Kids"" With MGMT",Tom Breihan,02.05.2011
http://pitchfork.com/news/42392-new-release-crystal-antlers-itwo-way-mirrori/,New Release: Crystal Antlers: Two-Way Mirror,David Bevan,02.05.2011
http://pitchfork.com/news/42393-news-in-brief-trentemller-ilatenighttalesi-manchester-orchestra-gusgus-nelsonville-fest/,"News in Brief: Trentemøller LateNightTales, Manchester Orchestra, GusGus, Nelsonville Fest",Tom Breihan,03.05.2011
http://pitchfork.com/news/42394-new-release-richard-buckner-iour-bloodi/,New Release: Richard Buckner: Our Blood,Tom Breihan,03.05.2011
http://pitchfork.com/news/42395-listen-the-black-keys-cover-buddy-holly/,Listen: The Black Keys Cover Buddy Holly,Tom Breihan,04.05.2011
http://pitchfork.com/news/42396-sasha-grey-has-an-experimental-goth-band/,Sasha Grey Has an Experimental Goth Band,Tom Breihan,02.05.2011
http://pitchfork.com/news/42397-video-best-coast-and-spectrals-cover-blink-182/,Video: Best Coast and Spectrals Cover Blink-182,Tom Breihan,03.05.2011
http://pitchfork.com/news/42398-listen-to-gang-gang-dances-new-album-now/,Listen to Gang Gang Dance's New Album Now,Larry Fitzmaurice,03.05.2011
http://pitchfork.com/news/42399-listen-to-becks-collab-with-the-lonely-island/,Listen to Beck's Collab With the Lonely Island,Larry Fitzmaurice,03.05.2011
http://pitchfork.com/news/42400-pitchfork-wins-a-webby-award/,Pitchfork Wins a Webby Award!,Pitchfork Staff,03.05.2011
http://pitchfork.com/news/42401-todd-haynes-to-direct-my-morning-jacket-webcast/,Todd Haynes to Direct My Morning Jacket Webcast,Tom Breihan,03.05.2011
http://pitchfork.com/news/42402-radiohead-to-play-ithe-king-of-limbsi-on-tv/,Radiohead to Play The King of Limbs on TV,Tom Breihan,03.05.2011
http://pitchfork.com/news/42403-m-ward-going-solo-once-again/,M. Ward Going Solo Once Again,Tom Breihan,03.05.2011
http://pitchfork.com/news/42404-yup-washed-outs-album-cover-was-in-icosmoi/,"Yup, Washed Out's Album Cover Was in Cosmo",Tom Breihan,03.05.2011
http://pitchfork.com/news/42405-odd-future-debut-tracks-on-the-bbc/,Odd Future Debut Tracks on the BBC,Larry Fitzmaurice,03.05.2011
http://pitchfork.com/news/42406-listen-dam-funk-remixes-ariel-pink/,Listen: Dâm-Funk Remixes Ariel Pink,Larry Fitzmaurice,04.05.2011
http://pitchfork.com/news/42407-james-blake-readies-new-single/,James Blake Readies New Single,Tom Breihan,03.05.2011
http://pitchfork.com/news/42408-polyvinyl-celebrates-15-years-at-pygmalion-fest/,Polyvinyl Celebrates 15 Years at Pygmalion Fest,Larry Fitzmaurice,04.05.2011
http://pitchfork.com/news/42409-video-raekwon-butter-knives/,"Video: Raekwon: ""Butter Knives""",Tom Breihan,03.05.2011
http://pitchfork.com/news/42410-the-decemberists-keyboardist-jenny-conlee-diagnosed-with-breast-cancer/,Decemberists Keyboardist Jenny Conlee Diagnosed With Breast Cancer,Amy Phillips,03.05.2011
http://pitchfork.com/news/42411-hear-vin-diesel-rapping-on-an-arthur-russell-beat/,Hear Vin Diesel Rapping on an Arthur Russell Beat,Tom Breihan,03.05.2011
http://pitchfork.com/news/42412-fucked-up-share-another-new-track-dates/,"Fucked Up Share Another New Track, Dates",Tom Breihan,04.05.2011
http://pitchfork.com/news/42413-ired-hot-rio-2i-tropicalia-tribute-compilation-tracklist-revealed-collaborations-abound/,"Red Hot + Rio 2 Tropicália Tribute Compilation Tracklist Revealed, Collaborations Abound",Tom Breihan,04.05.2011
http://pitchfork.com/news/42414-andrew-bird-announces-north-american-tour/,Andrew Bird Announces North American Tour,Tom Breihan,04.05.2011
http://pitchfork.com/news/42415-pj-harvey-completes-ilet-england-shakei-video-project-watch-all-and-everyone-video/,"PJ Harvey Completes Let England Shake Video Project; Watch ""All and Everyone"" Video",Tom Breihan,04.05.2011
http://pitchfork.com/news/42416-lil-b-says-hes-making-an-ep-with-jay-electronica/,Lil B Says He's Making an EP With Jay Electronica,Tom Breihan,04.05.2011
http://pitchfork.com/news/42417-hear-a-clip-from-basement-jaxxs-film-score/,Hear a Clip From Basement Jaxx's Film Score,Tom Breihan,04.05.2011
http://pitchfork.com/news/42418-big-boi-talks-modest-mouse-collaboration/,Big Boi Talks Modest Mouse Collaboration,Tom Breihan,04.05.2011
http://pitchfork.com/news/42419-all-tomorrows-parties-end-uk-spring-festivals/,All Tomorrow's Parties End UK Spring Festivals,Tom Breihan,04.05.2011
http://pitchfork.com/news/42420-the-cure-to-play-first-three-albums-in-full/,The Cure to Play First Three Albums in Full,Larry Fitzmaurice,05.05.2011
http://pitchfork.com/news/42421-new-release-efrim-manuel-menuck-iplays-high-gospeli/,"New Release: Efrim Manuel Menuck: Plays ""High Gospel""",Larry Fitzmaurice,05.05.2011
http://pitchfork.com/news/42422-new-release-jeff-the-brotherhood-iwe-are-the-championsi/,New Release: JEFF the Brotherhood: We Are the Champions,Larry Fitzmaurice,05.05.2011
http://pitchfork.com/news/42423-nick-cave-neko-case-team-up-for-true-blood/,"Nick Cave, Neko Case Team Up for ""True Blood""",Tom Breihan,04.05.2011
http://pitchfork.com/news/42424-video-j-mascis-is-it-done/,"Video: J Mascis: ""Is It Done""",Tom Breihan,05.05.2011
http://pitchfork.com/news/42425-listen-zomby-and-panda-bear-collaboration/,Listen: Zomby and Panda Bear Collaboration,Larry Fitzmaurice and Amy Phillips,05.05.2011
http://pitchfork.com/news/42426-rem-to-reissue-ilifes-rich-pageanti/,R.E.M. to Reissue Lifes Rich Pageant,Tom Breihan,05.05.2011
http://pitchfork.com/news/42427-new-release-bohren-der-club-of-gore-ibeileidi/,New Release: Bohren & der Club of Gore: Beileid,Larry Fitzmaurice,05.05.2011
http://pitchfork.com/news/42428-ted-leo-to-record-third-man-live-album/,Ted Leo to Record Third Man Live Album,Tom Breihan,05.05.2011
http://pitchfork.com/news/42429-new-beirut-album-coming-this-summer/,New Beirut Album Coming This Summer,Larry Fitzmaurice,05.05.2011
http://pitchfork.com/news/42430-in-brief-nat-baldwin-ssion-mark-e-secret-stages/,"In Brief: Nat Baldwin, Ssion, Mark E., Secret Stages",Larry Fitzmaurice,05.05.2011
http://pitchfork.com/news/42431-video-julianna-barwick-envelop/,"Video: Julianna Barwick: ""Envelop""",David Bevan,05.05.2011
http://pitchfork.com/news/42432-watch-thom-yorke-djs-sings-at-la-club/,"Watch: Thom Yorke DJs, Sings at L.A. Club",Ryan Dombal,05.05.2011
http://pitchfork.com/news/42433-austra-share-video-tour-dates-with-cold-cave/,"Austra Share Video, Tour Dates With Cold Cave",Larry Fitzmaurice,05.05.2011
http://pitchfork.com/news/42434-liturgy-share-video-tour-dates/,"Liturgy Share Video, Tour Dates",Larry Fitzmaurice,06.05.2011
http://pitchfork.com/news/42435-video-nicki-minaj-super-bass/,"Video: Nicki Minaj: ""Super Bass""",David Bevan,06.05.2011
http://pitchfork.com/news/42436-flaming-lips-prep-soft-bulletin-live-release/,Flaming Lips Prep Soft Bulletin Live Release,Ryan Dombal,06.05.2011
http://pitchfork.com/news/42437-dj-shadow-rusko-modeselektor-booka-shade-lead-identity-traveling-dance-music-festival/,"DJ Shadow, Rusko, Modeselektor, Booka Shade Lead Identity Traveling Dance Music Festival",David Bevan,06.05.2011
http://pitchfork.com/news/42438-joker-to-release-single-on-4ad/,Joker to Release Single on 4AD,Larry Fitzmaurice,06.05.2011
http://pitchfork.com/news/42439-watch-twin-shadow-perform-on-fallon/,"Watch: Twin Shadow Perform on ""Fallon""",David Bevan,06.05.2011
http://pitchfork.com/news/42440-creation-records-documentary-coming-to-dvd/,Creation Records Documentary Coming to DVD,Larry Fitzmaurice,06.05.2011
http://pitchfork.com/news/42441-listen-danger-mouse-and-jack-white-the-world/,"Listen: Danger Mouse and Jack White: ""The World""",Ryan Dombal,06.05.2011
http://pitchfork.com/news/42442-ty-segall-talks-serious-new-album/,"Ty Segall Talks ""Serious"" New Album",Ryan Dombal,13.05.2011
http://pitchfork.com/news/42443-jay-z-faces-lawsuit-over-big-pimpin-sample/,"Jay-Z Faces Lawsuit Over ""Big Pimpin'"" Sample",Larry Fitzmaurice,06.05.2011
http://pitchfork.com/news/42444-listen-whys-daytrotter-session/,Listen: WHY?'s Daytrotter Session,Larry Fitzmaurice,06.05.2011
http://pitchfork.com/news/42445-news-in-brief-miracle-fortress-the-elected-pet-shop-boys-thing-in-the-spring-festival/,"News in Brief: Miracle Fortress, the Elected, Pet Shop Boys, Thing in the Spring Festival",Larry Fitzmaurice,06.05.2011
http://pitchfork.com/news/42446-download-the-new-very-best-mixtape/,Download the New Very Best Mixtape,Larry Fitzmaurice,09.05.2011
http://pitchfork.com/news/42447-watch-arcade-fire-perform-girls-just-want-to-have-fun-and-sprawl-ii-with-cyndi-lauper/,"Watch: Arcade Fire Perform ""Girls Just Want to Have Fun"" and ""Sprawl II"" With Cyndi Lauper",Amy Phillips,08.05.2011
http://pitchfork.com/news/42448-photos-the-pains-of-being-pure-at-heart-and-twin-shadow-live-in-new-york-city-on-friday-night/,Photos: The Pains of Being Pure at Heart and Twin Shadow Live in New York City on Friday Night,Pitchfork,09.05.2011
http://pitchfork.com/news/42449-watch-the-antlers-perform-with-neon-indian/,Watch the Antlers Perform With Neon Indian,Larry Fitzmaurice,09.05.2011
http://pitchfork.com/news/42450-rip-the-walker-brothers-john-walker/,R.I.P. The Walker Brothers' John Walker,Larry Fitzmaurice,09.05.2011
http://pitchfork.com/news/42451-watch-james-blake-on-jools-holland/,Watch: James Blake on Jools Holland,Tyler Grisham,09.05.2011
http://pitchfork.com/news/42452-battles-share-new-video-and-tour-dates/,Battles Share New Video and Tour Dates,Tyler Grisham,09.05.2011
http://pitchfork.com/news/42453-bon-iver-announce-tour/,Bon Iver Announce Tour,Tyler Grisham,09.05.2011
http://pitchfork.com/news/42454-lil-wayne-extends-i-am-still-music-tour/,Lil Wayne Extends I Am Still Music Tour,Larry Fitzmaurice,09.05.2011
http://pitchfork.com/news/42455-the-war-on-drugs-announce-new-album/,The War on Drugs Announce New Album,Larry Fitzmaurice,09.05.2011
http://pitchfork.com/news/42456-watch-the-video-for-the-lonely-islands-collaboration-with-michael-bolton-jack-sparrow/,"Watch the Video for the Lonely Island's Collaboration With Michael Bolton: ""Jack Sparrow""",Larry Fitzmaurice,09.05.2011
http://pitchfork.com/news/42457-listen-to-new-albums-from-danger-mousejack-white-ema-man-man-friendly-fires-and-more/,"Listen to New Albums From Danger Mouse/Jack White, EMA, Man Man, Friendly Fires, and More",Larry Fitzmaurice,09.05.2011
http://pitchfork.com/news/42458-video-death-cab-for-cutie-home-is-a-fire/,"Video: Death Cab for Cutie: ""Home Is a Fire""",Larry Fitzmaurice,09.05.2011
http://pitchfork.com/news/42459-news-in-brief-downtown-sound-keith-fullerton-whitmanben-vida-gold-bears-these-trails/,"News in Brief: Downtown Sound, Keith Fullerton Whitman/Ben Vida, Gold-Bears, These Trails",Larry Fitzmaurice,09.05.2011
http://pitchfork.com/news/42460-new-joker-the-vision-ft-jessie-ware/,"New Joker: ""The Vision"" [ft. Jessie Ware]",Larry Fitzmaurice,09.05.2011
http://pitchfork.com/news/42461-listen-girl-talk-teams-up-with-jim-jones/,Listen: Girl Talk Teams Up With Jim Jones,Larry Fitzmaurice,09.05.2011
http://pitchfork.com/news/42462-pictureplane-announces-new-album/,Pictureplane Announces New Album,Larry Fitzmaurice,10.05.2011
http://pitchfork.com/news/42463-bjork-launches-ibiophiliai-website/,Björk Launches Biophilia Website,Larry Fitzmaurice,10.05.2011
http://pitchfork.com/news/42464-listen-new-yuck-milkshake/,"New Yuck: ""Milkshake""",Larry Fitzmaurice,10.05.2011
http://pitchfork.com/news/42465-video-thurston-moore-benediction/,"Video: Thurston Moore: ""Benediction""",David Bevan,10.05.2011
http://pitchfork.com/news/42466-check-out-another-new-death-cab-for-cutie-track-underneath-the-sycamore/,"Check Out Another New Death Cab for Cutie Track: ""Underneath the Sycamore""",David Bevan,10.05.2011
http://pitchfork.com/news/42467-listen-modest-mouse-cover-buddy-holly/,Listen: Modest Mouse Cover Buddy Holly,Larry Fitzmaurice,10.05.2011
http://pitchfork.com/news/42468-listen-beck-remixes-jamie-lidell/,Listen: Beck Remixes Jamie Lidell,Larry Fitzmaurice,10.05.2011
http://pitchfork.com/news/42469-video-jj-angels/,"Video: jj: ""Angels""",David Bevan,10.05.2011
http://pitchfork.com/news/42470-watch-low-cover-totos-africa/,"Watch Low Cover Toto's ""Africa""",Larry Fitzmaurice,10.05.2011
http://pitchfork.com/news/42471-pink-floyd-launch-massive-reissue-campaign/,Pink Floyd Launch Massive Reissue Campaign,Larry Fitzmaurice,10.05.2011
http://pitchfork.com/news/42472-arcade-fire-unveil-ithe-suburbsi-deluxe-details/,Arcade Fire Unveil The Suburbs Deluxe Details,Larry Fitzmaurice,10.05.2011
http://pitchfork.com/news/42473-google-launches-cloud-music-service/,Google Launches Cloud Music Service,Larry Fitzmaurice,10.05.2011
http://pitchfork.com/news/42474-kanye-wests-coachella-set-available-to-download/,Kanye West's Coachella Set Available to Download,David Bevan,10.05.2011
http://pitchfork.com/news/42475-grizzly-bear-working-on-new-album/,Grizzly Bear Working on New Album,Larry Fitzmaurice,10.05.2011
http://pitchfork.com/news/42476-watch-jeff-mangum-perform-with-a-weird-experimental-athens-georgia-supergroup/,"Watch Jeff Mangum Perform With a Weird Experimental Athens, Georgia Supergroup",Larry Fitzmaurice,10.05.2011
http://pitchfork.com/news/42477-listen-josh-homme-remixes-grinderman/,Listen: Josh Homme Remixes Grinderman,David Bevan,11.05.2011
http://pitchfork.com/news/42478-listen-cut-copy-remix-the-miracles-club/,Listen: Cut Copy Remix the Miracles Club,Larry Fitzmaurice,11.05.2011
http://pitchfork.com/news/42479-video-ema-milkman/,"Video: EMA: ""Milkman""",David Bevan,11.05.2011
http://pitchfork.com/news/42480-tyler-the-creator-detained-by-la-police/,"Tyler, the Creator Detained By L.A. Police",Tom Breihan,11.05.2011
http://pitchfork.com/news/42481-watch-beirut-play-new-songs-live/,Watch: Beirut Play New Songs Live,Larry Fitzmaurice,11.05.2011
http://pitchfork.com/news/42482-new-dj-shadow-i-gotta-rokk/,"New DJ Shadow: ""I Gotta Rokk""",Tom Breihan,11.05.2011
http://pitchfork.com/news/42483-freddie-gibbs-readies-collab-heavy-new-mixtape/,Freddie Gibbs Readies Collab-Heavy New Mixtape,Tom Breihan,11.05.2011
http://pitchfork.com/news/42484-magnetic-fields-documentary-coming-to-dvd/,Magnetic Fields Documentary Coming to DVD,Larry Fitzmaurice,12.05.2011
http://pitchfork.com/news/42485-watch-a-really-weird-dan-deacon-short-film/,Watch a Really Weird Dan Deacon Short FIlm,Larry Fitzmaurice,11.05.2011
http://pitchfork.com/news/42486-isis-plan-series-of-live-albums/,Isis Plan Series of Live Albums,Tom Breihan,12.05.2011
http://pitchfork.com/news/42487-video-bill-callahan-riding-for-the-feeling/,"Video: Bill Callahan: ""Riding for the Feeling""",Larry Fitzmaurice,11.05.2011
http://pitchfork.com/news/42488-watch-new-marissa-nadler-video/,Watch: New Marissa Nadler Video,Larry Fitzmaurice,11.05.2011
http://pitchfork.com/news/42489-rick-ross-preps-maybach-music-group-album/,Rick Ross Preps Maybach Music Group Album,Tom Breihan,11.05.2011
http://pitchfork.com/news/42490-my-morning-jacket-tour-with-neko-case/,My Morning Jacket Tour With Neko Case,Larry Fitzmaurice,11.05.2011
http://pitchfork.com/news/42491-radio-summer-spreads-word-on-community-radio/,Radio Summer Spreads Word on Community Radio,Tom Breihan,13.05.2011
http://pitchfork.com/news/42492-new-release-buzzcocks-ia-different-compilationi/,New Release: Buzzcocks: A Different Compilation,David Bevan,12.05.2011
http://pitchfork.com/news/42493-currenys-new-album-iweekend-at-burniesi/,Curren$y's New Album: Weekend at Burnie's,Tom Breihan,11.05.2011
http://pitchfork.com/news/42494-library-of-congress-starts-national-jukebox/,Library of Congress Starts National Jukebox,Larry Fitzmaurice,12.05.2011
http://pitchfork.com/news/42495-new-release-gardens-villa-igardens-villai/,New Release: Gardens & Villa: Gardens & Villa,David Bevan,12.05.2011
http://pitchfork.com/news/42496-new-memory-tapes-wait-in-the-dark/,"New Memory Tapes: ""Wait in the Dark""",Larry Fitzmaurice,11.05.2011
http://pitchfork.com/news/42497-video-no-age-common-heat/,"Video: No Age: ""Common Heat""",Tom Breihan,11.05.2011
http://pitchfork.com/news/42498-festivals-in-brief-liverpool-sound-city-stag-dagger-non-commvention-jackfest/,"Festivals in Brief: Liverpool Sound City, Stag & Dagger, Non-Commvention, Jackfest",Larry Fitzmaurice,12.05.2011
http://pitchfork.com/news/42499-mos-def-joins-cast-of-dexter/,"Mos Def Joins Cast of ""Dexter""",Tom Breihan,11.05.2011
http://pitchfork.com/news/42500-check-out-danger-mouses-interactive-3d-video/,Check Out Danger Mouse's Interactive 3D Video,Tom Breihan,12.05.2011
http://pitchfork.com/news/42501-video-the-weeknd-what-you-need/,"Video: The Weeknd: ""What You Need""",Larry Fitzmaurice,12.05.2011
http://pitchfork.com/news/42502-listen-to-kate-bushs-new-album-now/,Listen to Kate Bush's New Album Now,Larry Fitzmaurice,12.05.2011
http://pitchfork.com/news/42503-listen-the-bug-remixes-the-kills/,Listen: The Bug Remixes the Kills,Larry Fitzmaurice,12.05.2011
http://pitchfork.com/news/42504-the-mountain-goats-raffle-off-rarities-for-charity/,The Mountain Goats Raffle Off Rarities for Charity,Tom Breihan,12.05.2011
http://pitchfork.com/news/42505-echo-chamber-animal-collectives-geologist/,Echo Chamber: Animal Collective's Geologist,Tom Breihan,12.05.2011
http://pitchfork.com/news/42506-video-kanye-west-covers-stevie-wonder/,Video: Kanye West Covers Stevie Wonder,Tom Breihan,12.05.2011
http://pitchfork.com/news/42507-big-boi-launches-label-with-his-daughter/,Big Boi Launches Label With His Daughter,Tom Breihan,12.05.2011
http://pitchfork.com/news/42508-new-release-seapony-igo-with-mei/,New Release: Seapony: Go With Me,Tom Breihan,12.05.2011
http://pitchfork.com/news/42509-listen-new-music-from-james-blake/,Listen: New Music From James Blake,David Bevan,12.05.2011
http://pitchfork.com/news/42510-echo-chamber-diplo-slams-mia-again/,Echo Chamber: Diplo Slams M.I.A.... Again,Larry Fitzmaurice,12.05.2011
http://pitchfork.com/news/42511-new-release-givers-iin-lighti/,New Release: Givers: In Light,Larry Fitzmaurice,17.05.2011
http://pitchfork.com/news/42512-rising-nguzunguzu/,Rising: Nguzunguzu,Larry Fitzmaurice,18.05.2011
http://pitchfork.com/news/42513-riot-breaks-out-at-tyler-the-creator-signing/,"Wild Mob Descends on Tyler, the Creator Signing",Larry Fitzmaurice,13.05.2011
http://pitchfork.com/news/42514-video-cults-abducted/,"Video: Cults: ""Abducted""",David Bevan,13.05.2011
http://pitchfork.com/news/42515-brooklyn-bowl-hosts-pitchfork-3d-screenings/,Brooklyn Bowl Hosts Pitchfork 3D Screenings,Pitchfork Staff,13.05.2011
http://pitchfork.com/news/42516-neutral-milk-hotels-jeff-mangum-pops-up-on-nbc-television-show-parks-and-recreation/,"Neutral Milk Hotel's Jeff Mangum Pops Up on NBC Television Show ""Parks and Recreation""",Tom Breihan,13.05.2011
http://pitchfork.com/news/42517-video-dan-deacon-surprise-believer/,"Video: Dan Deacon: ""Surprise Believer""",Tom Breihan,13.05.2011
http://pitchfork.com/news/42518-steve-albini-has-a-blog-about-cooking/,Steve Albini Has a Blog About Cooking,Tom Breihan,13.05.2011
http://pitchfork.com/news/42519-listen-fol-chen-cover-sufjan-stevens-i-walked/,"Listen: Fol Chen Cover Sufjan Stevens' ""I Walked""",Tom Breihan,13.05.2011
http://pitchfork.com/news/42520-directors-cut-superchunk-crossed-wires/,"Director's Cut: Superchunk: ""Crossed Wires""",Ryan Dombal,17.05.2011
http://pitchfork.com/news/42521-video-gang-gang-dances-4ad-session/,Video: Gang Gang Dance's 4AD Session,Tom Breihan,13.05.2011
http://pitchfork.com/news/42522-woodsist-fatcat-launch-side-labels/,"Woodsist, FatCat Launch Side Labels",Tom Breihan,13.05.2011
http://pitchfork.com/news/42523-sleigh-bells-working-on-new-album/,Sleigh Bells Working on New Album,Larry Fitzmaurice,13.05.2011
http://pitchfork.com/news/42524-festivals-in-brief-hangout-music-fest-friends-of-mine-san-francisco-popfest-lightning-in-a-bottle/,"Festivals in Brief: Hangout Music Fest, Friends of Mine, San Francisco Popfest, Lightning in a Bottle",Larry Fitzmaurice,13.05.2011
http://pitchfork.com/news/42525-no-age-score-live-art-project-with-chloe-sevigny/,No Age Score Live Art Project With Chloë Sevigny,Tom Breihan,16.05.2011
http://pitchfork.com/news/42526-new-ladytron-white-elephants/,"New Ladytron: ""White Elephants""",Larry Fitzmaurice,16.05.2011
http://pitchfork.com/news/42527-listen-mia-and-sebastian-ctfo/,"Listen: M.I.A. and SebastiAn: ""C.T.F.O.""",Tom Breihan,13.05.2011
http://pitchfork.com/news/42528-new-release-fools-gold-ileave-no-tracei/,New Release: Fool's Gold: Leave No Trace,David Bevan,16.05.2011
http://pitchfork.com/news/42530-polyphonic-spree-frontman-launches-new-band/,Polyphonic Spree Frontman Launches New Band,Tom Breihan,17.05.2011
http://pitchfork.com/news/42531-david-lynch-finishes-electronic-music-album/,David Lynch Finishes Electronic Music Album,Tom Breihan,13.05.2011
http://pitchfork.com/news/42532-earl-sweatshirt-speaks-out/,Earl Sweatshirt Speaks Out,Larry Fitzmaurice,16.05.2011
http://pitchfork.com/news/42533-sara-of-tegan-and-sara-takes-on-tyler-the-creator/,"Sara of Tegan and Sara Takes on Tyler, the Creator",Tom Breihan,16.05.2011
http://pitchfork.com/news/42534-video-demdike-stare-violetta/,"Video: Demdike Stare: ""Violetta""",David Bevan,17.05.2011
http://pitchfork.com/news/42535-listen-julian-casablancas-covers-buddy-holly/,Listen: Julian Casablancas Covers Buddy Holly,Larry Fitzmaurice,16.05.2011
http://pitchfork.com/news/42536-photos-neko-case/,Photos: Neko Case,Pitchfork,16.05.2011
http://pitchfork.com/news/42537-flying-lotus-to-remix-radiohead/,Flying Lotus to Remix Radiohead?,Tom Breihan,16.05.2011
http://pitchfork.com/news/42538-listen-to-two-new-jj-songs/,Listen to Two New jj Songs,Larry Fitzmaurice,16.05.2011
http://pitchfork.com/news/42539-stream-new-thurston-moore-thee-oh-sees-lps/,"Stream New Thurston Moore, Thee Oh Sees LPs",Tom Breihan,16.05.2011
http://pitchfork.com/news/42540-toro-y-moi-hit-the-road/,Toro Y Moi Hit the Road,Tom Breihan,16.05.2011
http://pitchfork.com/news/42541-woods-share-new-track-announce-tour/,"Woods Share New Track, Announce Tour",David Bevan,16.05.2011
http://pitchfork.com/news/42542-new-bon-iver-calgary/,"New Bon Iver: ""Calgary""",Tom Breihan,16.05.2011
http://pitchfork.com/news/42543-listen-goldfrapp-remix-lady-gaga/,Listen: Goldfrapp Remix Lady Gaga,Tom Breihan,16.05.2011
http://pitchfork.com/news/42544-pearl-jam-announce-festival-movie-book/,"Pearl Jam Announce Festival, Movie, Book",Tom Breihan,16.05.2011
http://pitchfork.com/news/42545-watch-delorean-on-pitchfork-3d/,Watch Delorean on Pitchfork 3D,David Bevan,16.05.2011
http://pitchfork.com/news/42546-julianna-barwick-ikue-mori-team-for-improv-lp/,"Julianna Barwick, Ikue Mori Team for Improv LP",Tom Breihan,17.05.2011
http://pitchfork.com/news/42547-new-release-luke-temple-idont-act-like-you-dont-carei/,New Release: Luke Temple: Don't Act Like You Don't Care,David Bevan,16.05.2011
http://pitchfork.com/news/42548-spencer-krug-announces-moonface-album/,Spencer Krug Announces Moonface Album,Tom Breihan,20.05.2011
http://pitchfork.com/news/42549-kanye-west-arcade-fire-stevie-wonder-my-morning-jacket-fleet-foxes-lead-austin-city-limits/,"Kanye West, Arcade Fire, Stevie Wonder, My Morning Jacket, Fleet Foxes Lead Austin City Limits",Larry Fitzmaurice,17.05.2011
http://pitchfork.com/news/42550-video-james-blake-lindisfarne/,"Video: James Blake: ""Lindisfarne""",David Bevan,17.05.2011
http://pitchfork.com/news/42551-watch-bradford-cox-play-a-new-atlas-sound-song/,Watch Bradford Cox Play a New Atlas Sound Song,Larry Fitzmaurice,17.05.2011
http://pitchfork.com/news/42552-watch-smith-westerns-cover-tom-petty/,Watch Smith Westerns Cover Tom Petty,Larry Fitzmaurice,17.05.2011
http://pitchfork.com/news/42553-odd-future-show-ends-in-bottle-throwing-fight/,Odd Future Show Ends in Bottle-Throwing Fight,Tom Breihan,17.05.2011
http://pitchfork.com/news/42554-bon-iver-cover-bonnie-raitt/,Bon Iver Cover Bonnie Raitt,Tom Breihan,17.05.2011
http://pitchfork.com/news/42555-new-release-mount-kimbie-icarbonatedi-ep/,New Release: Mount Kimbie: Carbonated EP,David Bevan,19.05.2011
http://pitchfork.com/news/42556-new-release-processory-ichange-is-graduali/,New Release: Processory: Change Is Gradual,David Bevan,19.05.2011
http://pitchfork.com/news/42557-echo-chamber-morrissey/,Echo Chamber: Morrissey,Tom Breihan,17.05.2011
http://pitchfork.com/news/42558-cibo-matto-reunite/,Cibo Matto Reunite,Larry Fitzmaurice,17.05.2011
http://pitchfork.com/news/42559-marvin-gayes-iwhats-going-oni-gets-box-set/,Marvin Gaye's What's Going On Gets Box Set,Tom Breihan,19.05.2011
http://pitchfork.com/news/42560-gorilla-vs-bear-announces-music-festival/,Gorilla vs. Bear Announces Music Festival,Larry Fitzmaurice,17.05.2011
http://pitchfork.com/news/42561-new-release-motor-city-drum-ensemble-idj-kicksi/,New Release: Motor City Drum Ensemble: DJ-Kicks,David Bevan,18.05.2011
http://pitchfork.com/news/42562-black-lips-share-new-track-add-dates/,"Black Lips Share New Track, Add Dates",Tom Breihan,18.05.2011
http://pitchfork.com/news/42563-photos-atp-curated-by-animal-collective/,Photos: ATP Curated by Animal Collective,Pitchfork,17.05.2011
http://pitchfork.com/news/42564-watch-the-nsfw-animated-video-for-grindermans-mickey-mouse-and-the-goodbye-man/,"Watch the NSFW Animated Video for Grinderman's ""Mickey Mouse and the Goodbye Man""",David Bevan,18.05.2011
http://pitchfork.com/news/42565-tame-impala-to-reissue-iinnerspeakeri/,Tame Impala to Reissue Innerspeaker,Larry Fitzmaurice,18.05.2011
http://pitchfork.com/news/42566-video-tune-yards-on-yours-truly/,Video: tUnE-yArDs on Yours Tru.ly,David Bevan,18.05.2011
http://pitchfork.com/news/42567-watch-tv-on-the-radio-death-cab-for-cutie-the-strokes-and-wild-beasts-on-late-night-television/,"Watch TV on the Radio, Death Cab for Cutie, the Strokes, and Wild Beasts on Late Night Television",Tom Breihan,18.05.2011
http://pitchfork.com/news/42568-news-in-brief-white-denim-amon-tobin-king-creosote-and-jon-hopkins-nyc-popfest/,"News in Brief: White Denim, Amon Tobin, King Creosote and Jon Hopkins, NYC Popfest",Larry Fitzmaurice,18.05.2011
