URL,Artist,Album,Label,Author,Date
http://dustedmagazine.com/reviews/2643,The Gris Gris,For The Season,Birdman,Dan Ruccia,25.01.2006
http://dustedmagazine.com/reviews/1749,The Gris Gris,The Gris Gris,Birdman,Mason Jones,15.10.2004
http://dustedmagazine.com/reviews/4142,The Gutter Twins,Saturnalia,Sub Pop,Mike Lupica,03.03.2008
http://dustedmagazine.com/reviews/1667,The Hafler Trio,Kisses With Both Hands From God's Little Toy,Important,Spencer Grady,20.09.2004
http://dustedmagazine.com/reviews/3006,The Handsome Family,Last Days of Wonder,Carrot Top,Andy Freivogel,16.07.2006
http://dustedmagazine.com/reviews/4066,The Helio Sequence,Keep Your Eyes Ahead,Sub Pop,Mason Jones,29.01.2008
http://dustedmagazine.com/reviews/3210,The Henry Grimes Trio,Sublime Communications Vol. II: Live at Edgefest,self-released,Marc Medwin,22.10.2006
http://dustedmagazine.com/reviews/520,The Hentchmen,Three Times Infinity,Norton,Jeff Rufo,12.01.2003
http://dustedmagazine.com/reviews/5223,The Herbaliser Band,Session 2,Ninja Tune,Emerson Dameron,02.09.2009
http://dustedmagazine.com/reviews/4316,The Herbaliser,Same As It Never Was,Ninja Tune,Mason Jones,28.05.2008
http://dustedmagazine.com/reviews/271,The Herbaliser,Something Wicked This Way Comes,Ninja Tune,Daniel Thomas-Glass,09.07.2002
http://dustedmagazine.com/reviews/2423,The Herbaliser,Take London,Ninja Tune,Josh Drimmer,24.09.2005
http://dustedmagazine.com/reviews/1950,The Hidden Hand,Mother Teacher Destroyer,Southern Lord,Jason Bivins,31.01.2005
http://dustedmagazine.com/reviews/4745,The High Decibels,The High Decibels,Rolling Jack,Ben Yaster,15.01.2009
http://dustedmagazine.com/reviews/1028,The High Llamas,"Beet, Maize & Corn",Drag City,Lucas Jensen,02.10.2003
http://dustedmagazine.com/reviews/3532,The High Llamas,Can Cladders,Drag City,Brandon Bussolini,26.04.2007
http://dustedmagazine.com/reviews/6462,The High Llamas,Talahomi Way,Drag City,Jon Dale,26.05.2011
http://dustedmagazine.com/reviews/3551,The Holy Kiss,Shot Love on a Back Line,Release The Bats,Mason Jones,10.05.2007
http://dustedmagazine.com/reviews/1595,The Homosexuals,Astral Glamour,Morphius,,05.08.2004
http://dustedmagazine.com/reviews/2765,The Hope Blister / Markus Guentner,Underarms/Sideways & Lovely Society,4AD,Jon Dale,19.03.2006
http://dustedmagazine.com/reviews/1925,The Horns of Happiness,A Sea is a Shore,Secretly Canadian,Matthew Wuethrich,01.02.2005
http://dustedmagazine.com/reviews/5082,The Horses Ha,Of the Cathmawr Yards,Hidden Agenda,Bill Meyer,09.07.2009
http://dustedmagazine.com/reviews/4399,The Hospitals,Hairdryer Peace,self-released,Cole Goins,01.07.2008
http://dustedmagazine.com/reviews/3341,The Hotel Alexis,"Goliath, I'm On Your Side",Broken Sparrow,Jake O'Connell,29.01.2007
http://dustedmagazine.com/reviews/2065,The Howling Hex,All-Night Fox,Drag City,Michael Crumsho,18.04.2005
http://dustedmagazine.com/reviews/4551,The Howling Hex,Earth Junk,Drag City,Bill Meyer,16.09.2008
http://dustedmagazine.com/reviews/3144,The Howling Hex,Nightclub Version of the Eternal,Drag City,Jennifer Kelly,24.09.2006
http://dustedmagazine.com/reviews/3822,The Howling Hex,XI,Drag City,Ethan Covey,06.09.2007
http://dustedmagazine.com/reviews/4753,The Hunches,Exit Dreams,In the Red,Ben Donnelly,21.01.2009
http://dustedmagazine.com/reviews/5778,The Hundred in the Hands,This Desert,Warp,Jon Dempsey,01.07.2010
http://dustedmagazine.com/reviews/198,The Iditarod,"The Ghost, the Elf, the Cat and the Angel",Blue Sanct,Daniel Dineen,28.05.2002
http://dustedmagazine.com/reviews/1328,The Iditarod,Yuletide,Camera Obscura,Spencer Grady,17.03.2004
http://dustedmagazine.com/reviews/5648,The Infesticons,Bedford Park,Big Dada,Ben Yaster,08.06.2010
http://dustedmagazine.com/reviews/891,The Instant Automatons,Not So Deep As a Well,Waterden,Wilson Neate,25.07.2003
http://dustedmagazine.com/reviews/4385,The Intelligence,Deuteronomy,In the Red,Ben Donnelly,30.06.2008
http://dustedmagazine.com/reviews/5031,The Intelligence,Fake Surfers / Crepuscule with Pacman,In the Red / Born Bad,Michael Crumsho,04.06.2009
http://dustedmagazine.com/reviews/5998,The Intelligence,Males,In the Red,Jennifer Kelly,29.09.2010
http://dustedmagazine.com/reviews/6152,The International Nothing,"Less Action, Less Excitement, Less Everything",Ftarri,Jason Bivins,12.01.2011
http://dustedmagazine.com/reviews/1659,The Ivytree,Winged Leaves,Catsup Plate,Michael Crumsho,16.09.2004
http://dustedmagazine.com/reviews/730,The Jam,The Complete Jam,Interscope,Wilson Neate,13.05.2003
http://dustedmagazine.com/reviews/1572,The James Orr Complex,Chori's Bundle,Ba Da Bing,Michael Crumsho,01.08.2004
http://dustedmagazine.com/reviews/1141,The Joggers,Solid Guild,Star Time,Greg Bloom,12.11.2003
http://dustedmagazine.com/reviews/6082,The Jon Spencer Blues Explosion,Orange / Experimental Remixes / Acme,Shout! Factory,Jennifer Kelly,12.11.2010
http://dustedmagazine.com/reviews/6326,The Joy Formidable,The Big Roar,Atlantic,Patrick Masterson,21.03.2011
http://dustedmagazine.com/reviews/5747,The Juan MacLean,DJ-Kicks,!K7,Ben Donnelly,11.06.2010
http://dustedmagazine.com/reviews/2245,The Juan MacLean,Less Than Human,DFA,Bernardo Rondeau,29.06.2005
http://dustedmagazine.com/reviews/4920,The Juan MacLean,The Future Will Come,DFA,Emerson Dameron,09.04.2009
http://dustedmagazine.com/reviews/2284,The Juniper Meadows,A Forest Of Lights,musicyourmindwillloveyou,Spencer Grady,18.07.2005
http://dustedmagazine.com/reviews/982,The Karl Hendricks Trio,The Jerks Win Again,Merge,Jason Dungan,05.09.2003
http://dustedmagazine.com/reviews/3078,The Khan Jamal Creative Arts Ensemble,Drumdance to the Motherland,Eremite,Bill Meyer,20.08.2006
http://dustedmagazine.com/reviews/750,The Kills,Keep On Your Mean Side,Rough Trade / World's Fair,Addison MacDonald,13.05.2003
http://dustedmagazine.com/reviews/4164,The Kills,Midnight Boom,Domino,Ben Donnelly,14.03.2008
http://dustedmagazine.com/reviews/1298,The King Cobra,The King Cobra,Troubleman Unlimited,Kevan Harris,02.03.2004
http://dustedmagazine.com/reviews/5366,The King Khan and BBQ Show,Invisible Girl,In the Red,Nate Knaebel,06.11.2009
http://dustedmagazine.com/reviews/5317,The Kings Of Convenience,Declaration of Dependence,Astralwerks,Nick Cuce',16.10.2009
http://dustedmagazine.com/reviews/4943,The Kingsbury Manx,Ascenseur Ouvert!,Odessa,Michael Cramer,20.04.2009
http://dustedmagazine.com/reviews/1235,The Kingsbury Manx,Aztec Discipline,Overcoat,Jason Dungan,29.01.2004
http://dustedmagazine.com/reviews/2434,The Kingsbury Manx,The Fast Rise and Fall of the South,Yep Roc,Michael Cramer,29.09.2005
http://dustedmagazine.com/reviews/3460,The Klaxons,Myths of the Near Future,DGC,Dustin Drase,27.03.2007
http://dustedmagazine.com/reviews/5613,The Knife in Collaboration with Mt. Sims and Planningtorock,"Tomorrow, In A Year",Mute,Brandon Bussolini,05.04.2010
http://dustedmagazine.com/reviews/2999,The Knife,Silent Shout,Mute,Alexander Provan,10.07.2006
http://dustedmagazine.com/reviews/3634,The Ladybug Transistor,Can't Wait Another Day,Merge,Michael Cramer,11.06.2007
http://dustedmagazine.com/reviews/6477,The Ladybug Transistor,Clutching Stems,Merge,Michael Cramer,06.06.2011
http://dustedmagazine.com/reviews/1143,The Ladybug Transistor,Ladybug Transistor,Merge,Jason Dungan,19.11.2003
http://dustedmagazine.com/reviews/796,The Land of Nod,Inducing the Sleep Sphere,Ochre,Mason Jones,09.06.2003
http://dustedmagazine.com/reviews/2193,The Late BP Helium,Amok,Orange Twin,Kevin Adickes,28.05.2005
http://dustedmagazine.com/reviews/3313,The Late Cord,Lights From The Wheelhouse,4AD,Spencer Grady,11.01.2007
http://dustedmagazine.com/reviews/799,The Lazily Spun,The Lazily Spun,Camera Obscura,Mason Jones,11.06.2003
http://dustedmagazine.com/reviews/5781,The Lights,Failed Graves,Wantage USA,Tobias Carroll,25.06.2010
http://dustedmagazine.com/reviews/2153,The Locust,"Safety Second, Body Last",Ipecac,Jason Bivins,16.05.2005
http://dustedmagazine.com/reviews/5744,The Lodger,Flashbacks,Slumberland,Tobias Carroll,26.05.2010
http://dustedmagazine.com/reviews/4355,The Lodger,Life Is Sweet,Slumberland,Jennifer Kelly,16.06.2008
http://dustedmagazine.com/reviews/1011,The Lonesome Organist,Form and Follies,Thrill Jockey,Jason Dungan,19.09.2003
http://dustedmagazine.com/reviews/4273,The Long Blondes,Couples,Rough Trade,Ben Donnelly,06.05.2008
http://dustedmagazine.com/reviews/3627,The Long Blondes,Someone to Drive You Home,Rough Trade / World's Fair,Ben Donnelly,08.06.2007
http://dustedmagazine.com/reviews/6791,The Louvin Brothers,Satan is Real / Handpicked Songs 1955-62,Light in the Attic,Tom Zimpleman,09.11.2011
http://dustedmagazine.com/reviews/5833,The Love Language,Libraries,Merge,Benjamin Ewing,13.07.2010
http://dustedmagazine.com/reviews/928,The Lucksmiths,Naturaliste,Drive-In,Andy Urban,12.08.2003
http://dustedmagazine.com/reviews/110,The Lucksmiths,Where Were We?,Matinee,Otis Hart,31.03.2002
http://dustedmagazine.com/reviews/1462,The M's,The M's,Brilliante,Tom Zimpleman,15.06.2004
http://dustedmagazine.com/reviews/2874,The Mae-Shi / Rapider Than Horsepower,Don't Ignore The Potential,Strictly Amateur Films,Doug Mosurock,14.05.2006
http://dustedmagazine.com/reviews/2334,The Mae-Shi,Go Zbra / Heartbeeps,Deleted Art / 5RC,Charlie Wilmoth,11.08.2005
http://dustedmagazine.com/reviews/1612,The Mae-Shi,Terrorbird,5 Rue Christine,Britt Brown,17.08.2004
http://dustedmagazine.com/reviews/1014,The Magic Band,Back to the Front,ATP,Ben Tausig,19.09.2003
http://dustedmagazine.com/reviews/6442,The Magic I.D.,Im So Awake / Sleepless I Feel,Staubgold,John Eyles,12.05.2011
http://dustedmagazine.com/reviews/1068,The Magic Magicians,s/t,Suicide Squeeze,Jason Dungan,17.10.2003
http://dustedmagazine.com/reviews/4023,The Magnetic Fields,Distortion,Nonesuch,Casey Rae-Hunter,14.01.2008
http://dustedmagazine.com/reviews/5482,The Magnetic Fields,Realism,Nonesuch,Michael Cramer,25.01.2010
http://dustedmagazine.com/reviews/1477,The Magnetic Fields,i,Nonesuch,Ben Tausig,08.06.2004
http://dustedmagazine.com/reviews/3351,The Makes Nice,Candy Wrapper and Twelve Other Songs,Frenetic,Jennifer Kelly,09.02.2007
http://dustedmagazine.com/reviews/5239,The Mantles,The Mantles,Siltbreeze,Evan Hanlon,11.09.2009
http://dustedmagazine.com/reviews/5566,The Marked Men,Fix My Brain,Dirtnap,Ben Donnelly,18.03.2010
http://dustedmagazine.com/reviews/1489,The Married Monk,The Belgian Kick,Ici D'ailleurs,Michael Cramer,02.09.2004
http://dustedmagazine.com/reviews/4067,The Mars Volta,The Bedlam in Goliath,Universal Motown,Casey Rae-Hunter,28.01.2008
http://dustedmagazine.com/reviews/3333,The Master Musicians of Joujouka,Boujeloud,Sub Rosa,Mason Jones,25.01.2007
http://dustedmagazine.com/reviews/6708,The Mekons,Ancient & Modern,Sin,Bill Meyer,27.09.2011
http://dustedmagazine.com/reviews/145,The Mekons,Fear and Whiskey,Touch and Go,Nathan Hogan,21.04.2002
http://dustedmagazine.com/reviews/1449,The Mekons,Honky Tonkin',Quarterstick,Jason Dungan,04.07.2004
http://dustedmagazine.com/reviews/3893,The Mekons,Natural,Quarterstick,Bill Meyer,09.10.2007
http://dustedmagazine.com/reviews/1234,The Mekons,Punk Rock,Quarterstick,Jason Dungan,29.01.2004
http://dustedmagazine.com/reviews/3224,The Melvins,A Senile Animal,Ipecac,Adam MacGregor,29.10.2006
http://dustedmagazine.com/reviews/2224,The Melvins,Mangled Demos from 1983,Ipecac,Stewart Voegtlin,20.06.2005
http://dustedmagazine.com/reviews/3172,The Memory Band,Apron Strings,DiCristina Stair Builders,Michael Cramer,06.10.2006
http://dustedmagazine.com/reviews/6460,The Men,Leave Home,Sacred Bones,Ben Donnelly,23.05.2011
http://dustedmagazine.com/reviews/3796,The Mendoza Line,30 Year Low,Glurp,Jennifer Kelly,28.08.2007
http://dustedmagazine.com/reviews/1642,The Mendoza Line,Fortune,Bar-None,Jason Dungan,02.09.2004
http://dustedmagazine.com/reviews/2515,The Mendoza Line,Full of Light and Full of Fire,Misra,Emerson Dameron,08.11.2005
http://dustedmagazine.com/reviews/2758,The Mendoza Line,Full of Light and Full of Fire,Misra,Jason Dungan,12.03.2006
http://dustedmagazine.com/reviews/148,The Mendoza Line,Lost In Revelry,Misra,Jason Dungan,22.04.2002
http://dustedmagazine.com/reviews/540,The Metal Quan Yin,Destinations Suite,Edgetone,Andrew Jones,23.01.2003
http://dustedmagazine.com/reviews/1315,The Microphones,"Live in Japan, February 19th, 21st and 22nd, 2003",K,Jon Dale,09.03.2004
http://dustedmagazine.com/reviews/571,The Microphones,Mount Eerie,K,Bennett Yankey,13.02.2003
http://dustedmagazine.com/reviews/3029,The Minders,It's a Bright and Guilty World,Future Farmer,Jennifer Kelly,26.07.2006
http://dustedmagazine.com/reviews/3071,The Minstrels,Our Cruel Demise,Klem North Records,Michael Cramer,20.08.2006
http://dustedmagazine.com/reviews/6288,The Mixtures,Stompin at the Rainbow,Minky,Kevin Macneil Brown,10.03.2011
http://dustedmagazine.com/reviews/1985,The Moaners,Dark Snack,Yep Roc,Ben Donnelly,27.02.2005
http://dustedmagazine.com/reviews/6574,The Modern Jazz Quartet,Complete Atlantic Studio Recordings: 1956-1964,Mosaic Select,Marc Medwin,26.07.2011
http://dustedmagazine.com/reviews/904,The Modernist,Kangmei,Wonder,Nicole Mandala,29.07.2003
http://dustedmagazine.com/reviews/3069,The Moglass,Sparrow Juice,Nexsound,Mason Jones,16.08.2006
http://dustedmagazine.com/reviews/990,The Moglass,Telegraph Poles Are Getting Smaller and Smaller as the Distance Grows,Nexsound,Joel Calahan,10.09.2003
http://dustedmagazine.com/reviews/2986,The Mojave 3,Puzzles Like You,4AD,Daniel Levin Becker,05.07.2006
http://dustedmagazine.com/reviews/1071,The Mojave 3,Spoon and Rafter,4AD,Daniel Levin Becker,20.10.2003
http://dustedmagazine.com/reviews/3885,The Moon Upstairs,Guarding the Golden Apple,Gifted Children,Mason Jones,26.10.2007
http://dustedmagazine.com/reviews/4673,The Moondoggies,Dont Be A Stranger,Hardly Art,Derek Barber,22.01.2009
http://dustedmagazine.com/reviews/6016,The Moondoggies,Tidelands,Hardly Art,Tobias Carroll,14.10.2010
http://dustedmagazine.com/reviews/4840,The Moore Brothers,Aptos,American Dust,Michael Cramer,03.03.2009
http://dustedmagazine.com/reviews/5556,The Morning Benders,Big Echo,Rough Trade,Evan Hanlon,08.03.2010
http://dustedmagazine.com/reviews/2347,The Most Serene Republic,Underwater Cinematographer,Arts & Crafts,Tom Zimpleman,16.08.2005
http://dustedmagazine.com/reviews/6359,The Mountain Goats,All Eternals Deck,Merge,Tom Zimpleman,29.03.2011
http://dustedmagazine.com/reviews/116,The Mountain Goats,All Hail West Texas,Emperor Jones,Andy Cockle,02.04.2002
http://dustedmagazine.com/reviews/3112,The Mountain Goats,Get Lonely,4AD,Daniel Levin Becker,05.09.2006
http://dustedmagazine.com/reviews/292,The Mountain Goats,Ghana,3 Beads of Sweat,Tom Roberts,29.07.2002
http://dustedmagazine.com/reviews/4092,The Mountain Goats,Heretic Pride,4AD,Charlie Wilmoth,14.02.2008
http://dustedmagazine.com/reviews/491,The Mountain Goats,Tallahassee,4AD,Jason Voss,24.11.2002
http://dustedmagazine.com/reviews/5275,The Mountain Goats,The Life of the World to Come,4AD,Bill Meyer,28.09.2009
http://dustedmagazine.com/reviews/2109,The Mountain Goats,The Sunset Tree,4AD,Tom Zimpleman,26.04.2005
http://dustedmagazine.com/reviews/1299,The Mountain Goats,We Shall All Be Healed,4AD,David Day,03.03.2004
http://dustedmagazine.com/reviews/4510,The Music Tapes,Music Tapes for Clouds and Tornadoes,Merge,Andrew Beckerman,04.09.2008
http://dustedmagazine.com/reviews/3407,The National Lights,"The Dead Will Walk, Dear",Bloodshake,Jennifer Kelly,05.03.2007
http://dustedmagazine.com/reviews/2733,The National Trust,Kings & Queens,Thrill Jockey,Jennifer Kelly,05.03.2006
http://dustedmagazine.com/reviews/2051,The National,Alligator,Beggars Banquet,Jon Pitt,12.04.2005
http://dustedmagazine.com/reviews/3590,The National,Boxer,Beggars Banquet,Daniel Levin Becker,22.05.2007
http://dustedmagazine.com/reviews/5680,The National,High Violet,4AD,Jennifer Kelly,29.04.2010
http://dustedmagazine.com/reviews/1135,The National,Sad Songs For Dirty Lovers,Brassland,Tom Zimpleman,12.11.2003
http://dustedmagazine.com/reviews/6204,The Natural Yogurt Band,Tuck In With,Now-Again,Emerson Dameron,15.02.2011
http://dustedmagazine.com/reviews/3150,The Necks,Chemist,ReR Megacorp,Bill Meyer,24.09.2006
http://dustedmagazine.com/reviews/1223,The Necks,Drive By,ReR Megacorp,I Khider,21.01.2004
http://dustedmagazine.com/reviews/3715,The Nels Cline Singers,Draw Breath,Cryptogramophone,Casey Rae-Hunter,27.07.2007
http://dustedmagazine.com/reviews/5651,The Nels Cline Singers,Initiate,Cryptogramophone,Bill Meyer,13.04.2010
http://dustedmagazine.com/reviews/210,The Nels Cline Singers,Instrumentals,Cryptogramophone,Bruce Wallace,04.06.2002
http://dustedmagazine.com/reviews/4446,The Nether Dawn,Long Shadow of a Dream,Students of Decay,Matthew Wuethrich,31.07.2008
http://dustedmagazine.com/reviews/479,The New Creatures,Media Brainwash/Penelope Flowers,Smog Veil,Jason Dungan,02.12.2002
http://dustedmagazine.com/reviews/3747,The New Pornographers,Challengers,Matador,Jennifer Kelly,10.08.2007
http://dustedmagazine.com/reviews/803,The New Pornographers,Electric Version,Matador,Jason Dungan,11.06.2003
http://dustedmagazine.com/reviews/5685,The New Pornographers,Together,Matador,Andrew Beckerman,04.05.2010
http://dustedmagazine.com/reviews/2384,The New Pornographers,Twin Cinema,Matador,Daniel Levin Becker,06.09.2005
http://dustedmagazine.com/reviews/1414,The New Year,The End is Near,Touch and Go,Tom Zimpleman,16.05.2004
http://dustedmagazine.com/reviews/4514,The New Year,The New Year,Touch and Go,Jennifer Kelly,02.09.2008
http://dustedmagazine.com/reviews/3236,The Nightingales,Out of True,Iron Man,Jennifer Kelly,05.11.2006
http://dustedmagazine.com/reviews/3536,The Nightingales,What's Not To Love?,Caroline True,Jennifer Kelly,27.04.2007
http://dustedmagazine.com/reviews/1790,The Notekillers,The Notekillers,Ecstatic Peace!,Adam Strohm,04.11.2004
http://dustedmagazine.com/reviews/4430,The Nothing,A Warm Gun,A Major Label,Bill Meyer,22.07.2008
http://dustedmagazine.com/reviews/1237,The Notwist,Different Cars and Trains,Domino,Michael Cramer,27.01.2004
http://dustedmagazine.com/reviews/93,The Notwist,Neon Golden,City Slang,Michael Crumsho,31.03.2002
http://dustedmagazine.com/reviews/4346,The Notwist,"The Devil, You + Me",Domino,Michael Cramer,11.06.2008
http://dustedmagazine.com/reviews/1229,The Occasion,The Occasion,self-released,Otis Hart,23.01.2004
http://dustedmagazine.com/reviews/330,The Octopus Project,Identification Parade,Peek-A-Boo Industries,Jason Dungan,02.09.2002
http://dustedmagazine.com/reviews/2214,The Octopus Project,One Ten Hundred Thousand Million,Peek-A-Boo Industries,Daniel Levin Becker,14.06.2005
http://dustedmagazine.com/reviews/3679,The Ohsees,Sucks Blood,Castle Face,Cole Goins,10.07.2007
http://dustedmagazine.com/reviews/3001,The Ohsees,The Cool Death of Island Raiders,Narnack,Raf Spielman,12.07.2006
http://dustedmagazine.com/reviews/5343,The Orb,Baghdad Batteries (Orbsessions Volume III),Malicious Damage,Jon Dale,12.11.2009
http://dustedmagazine.com/reviews/1566,The Orb,Bicycles & Tricycles,Sanctuary,Bernardo Rondeau,27.07.2004
http://dustedmagazine.com/reviews/15,The Other People Place,Lifestyles of the Laptop Cafe,Warp,Ben Tausig,31.03.2002
http://dustedmagazine.com/reviews/164,The Oxes,Half Half & Half / Everlong,Monitor,Sam Hunt,01.05.2002
http://dustedmagazine.com/reviews/4718,The P Brothers,The Gas,Heavy Bronx,Jake O'Connell,05.01.2009
http://dustedmagazine.com/reviews/6336,The Pains of Being Pure at Heart,Belong,Slumberland,Evan Hanlon,28.03.2011
http://dustedmagazine.com/reviews/3898,The Pains of Being Pure at Heart,The Pains of Being Pure at Heart,Painbow,Matthew A. Stern,15.10.2007
http://dustedmagazine.com/reviews/4774,The Pains of Being Pure at Heart,The Pains of Being Pure at Heart,Slumberland,Doug Mosurock,02.02.2009
http://dustedmagazine.com/reviews/1578,The Paper Chase,God Bless Your Black Heart,Kill Rock Stars,Charlie Wilmoth,01.08.2004
http://dustedmagazine.com/reviews/2932,The Paper Chase,Now You Are One Of Us,Kill Rock Stars,Charlie Wilmoth,06.06.2006
http://dustedmagazine.com/reviews/5001,The Paper Chase,"Someday This Could All Be Yours, Vol. 1",Kill Rock Stars,Brandon Bussolini,20.05.2009
http://dustedmagazine.com/reviews/500,The Parallax Corporation,Cocadisco,Disko B,Emerson Dameron,08.12.2002
http://dustedmagazine.com/reviews/6085,The Parting Gifts,Strychnine Dandelion,In the Red,Jon Treneff,09.11.2010
http://dustedmagazine.com/reviews/5067,The People Band,69-70,Emanem,Marc Medwin,18.06.2009
http://dustedmagazine.com/reviews/6415,The Peoples Temple,Sons of Stone,Hozac,Jennifer Kelly,27.05.2011
http://dustedmagazine.com/reviews/812,The Petals,Butterfly Mountain,Camera Obscura,Mason Jones,07.07.2003
http://dustedmagazine.com/reviews/3821,The Phantom Family Halo,The Legend of Black Six,Cold Sweat,Mason Jones,17.09.2007
http://dustedmagazine.com/reviews/4678,The Pica Beats,Beating Back the Claws of the Cold,Hardly Art,Evan Hanlon,12.11.2008
http://dustedmagazine.com/reviews/3115,The Pipettes,We are the Pipettes,Memphis Industries,Charlie Wilmoth,08.09.2006
http://dustedmagazine.com/reviews/614,The Piranhas,Erotic Grit Movies,In the Red,Emerson Dameron,25.03.2003
http://dustedmagazine.com/reviews/1467,The Pixies,Wave of Mutilation: The Best of the Pixies,4AD,Jason Dungan,06.06.2004
http://dustedmagazine.com/reviews/2102,The Ponys,Celebration Castle,In the Red,Doug Mosurock,26.04.2005
http://dustedmagazine.com/reviews/3455,The Ponys,Turn Out The Lights,Matador,Bill Meyer,21.03.2007
http://dustedmagazine.com/reviews/2306,The Posies,Every Kind of Light,Ryko,Emerson Dameron,27.07.2005
http://dustedmagazine.com/reviews/672,The Postal Service,Give Up,Sub Pop,Daniel Levin Becker,31.03.2003
http://dustedmagazine.com/reviews/1948,The Prefects,The Prefects Are Amateur Wankers,Acute,Tom Zimpleman,31.01.2005
http://dustedmagazine.com/reviews/6102,The Psychedelic Aliens,Psycho African Beat,Academy,Bill Meyer,16.11.2010
http://dustedmagazine.com/reviews/2364,The Psychic Paramount,Gamelan Into the Mink Supernatural,No Quarter,Doug Mosurock,23.08.2005
http://dustedmagazine.com/reviews/6238,The Psychic Paramount,II,No Quarter,Mason Jones,21.02.2011
http://dustedmagazine.com/reviews/3343,The Psychic Paramount,Origins and Primitives,No Quarter,Alexander Provan,26.01.2007
http://dustedmagazine.com/reviews/3953,The Puddle,No Love No Hate,Fishrider,Jon Dale,12.11.2007
http://dustedmagazine.com/reviews/2988,The Raconteurs,Broken Boy Soldiers,V2,Doug Mosurock,09.07.2006
http://dustedmagazine.com/reviews/6643,The Raincoats,Odyshape,We ThRee,Bill Meyer,15.09.2011
http://dustedmagazine.com/reviews/485,The Rammellzee,The Bi-Conicals of the Rammellzee,Gomma,Justin F. Farrar,19.04.2004
http://dustedmagazine.com/reviews/6658,The Rapture,In the Grace of Your Love,DFA,Ben Tausig,01.09.2011
http://dustedmagazine.com/reviews/4700,The Rapture,Tapes,!K7,Jon Dale,24.11.2008
http://dustedmagazine.com/reviews/4107,The Raveonettes,Lust Lust Lust,Vice,Doug Mosurock,18.02.2008
http://dustedmagazine.com/reviews/3503,The Red Crayola,Soldier-Talk,Drag City,Jon Dale,10.04.2007
http://dustedmagazine.com/reviews/5469,The Red Krayola with Art & Language,Five American Portraits,Drag City,Jon Dale,20.01.2010
http://dustedmagazine.com/reviews/3915,The Red Krayola with Art & Language,Sighs Trapped By Liars,Drag City,Bill Meyer,29.10.2007
http://dustedmagazine.com/reviews/4495,The Red Krayola,Fingerpointing,Drag City,Andrew Beckerman,03.09.2008
http://dustedmagazine.com/reviews/1964,The Red Krayola,Singles 1968-2002,Drag City,Jon Dale,09.02.2005
http://dustedmagazine.com/reviews/283,The Remote Viewer,Here I Go Again On My Own,City Centre Offices,Andy Urban,22.07.2002
http://dustedmagazine.com/reviews/2072,The Remote Viewer,Let Your Heart Draw a Line,City Centre Offices,Jon Dale,10.04.2005
http://dustedmagazine.com/reviews/4253,The Replacements,"Sorry Ma, Forgot to Take Out the Trash / Stink / Hootenanny / Let It Be",Rhino,Mike Lupica,23.04.2008
http://dustedmagazine.com/reviews/4601,The Replacements,Tim / Pleased to Meet Me / Dont Tell a Soul / All Shook Down,Rhino,Ben Donnelly,13.10.2008
http://dustedmagazine.com/reviews/5019,The Respect Sextet,Sirirus Respect: The Respect Sextet Play the Music of Sun Ra and Stockhausen,Mode / Avant,Adam Strohm,28.05.2009
http://dustedmagazine.com/reviews/1619,The Reverend Horton Heat / Dexter Romweber,Revival / Blues That Defies My Soul,Yep Roc,Ben Donnelly,25.08.2004
http://dustedmagazine.com/reviews/4877,The Revolutionary Ensemble,Beyond the Boundary of Time,Mutable,Marc Medwin,20.03.2009
http://dustedmagazine.com/reviews/640,The Saboten,Beyond the Blue Heaven,God Mountain,Mason Jones,06.05.2003
http://dustedmagazine.com/reviews/3061,The Sadies,"In Concert, Vol. 1",Yep Roc,Jennifer Kelly,11.08.2006
http://dustedmagazine.com/reviews/4025,The Sadies,New Season,Yep Roc,Bill Meyer,14.02.2008
http://dustedmagazine.com/reviews/3237,The Sadies,Tales of Rat Fink,Yep Roc,Ben Donnelly,05.11.2006
http://dustedmagazine.com/reviews/6381,The Sandwitches,Mrs. Jones Cookies,Empty Cellar,Jennifer Kelly,20.05.2011
http://dustedmagazine.com/reviews/2866,The Saturday Nights,Queenslandicus,self-released,Doug Mosurock,09.05.2006
http://dustedmagazine.com/reviews/5096,The Scene Is Now,Tonight We Ride,Lexicon Devil,Tom Zimpleman,02.07.2009
http://dustedmagazine.com/reviews/4625,The Sea and Cake,Car Alarm,Thrill Jockey,Andrew Beckerman,24.10.2008
http://dustedmagazine.com/reviews/3527,The Sea and Cake,Everybody,Thrill Jockey,Jennifer Kelly,24.04.2007
http://dustedmagazine.com/reviews/726,The Sea and Cake,Glass,Thrill Jockey,Jason Dungan,04.05.2003
http://dustedmagazine.com/reviews/566,The Sea and Cake,One Bedroom,Thrill Jockey,Emerson Dameron,10.02.2003
http://dustedmagazine.com/reviews/6440,The Sea and Cake,The Moonlight Butterfly,Thrill Jockey,Andrew Beckerman,12.05.2011
http://dustedmagazine.com/reviews/992,The Sealed Knot,Surface/Plane,Meniscus,Jason Bivins,16.09.2003
http://dustedmagazine.com/reviews/2847,The Seconds,Kratitude,5 Rue Christine,Dan Ruccia,30.04.2006
http://dustedmagazine.com/reviews/197,The Secret Machines,Now Here is Nowhere,Reprise,Greg Bloom,10.05.2004
http://dustedmagazine.com/reviews/4663,The Shadow Ring,Life Review (1993-2003),Kye,Jon Dale,26.02.2009
